Id,Category
6863,0
6864,0
6865,0
6866,0
6867,0
6868,1
6869,1
6870,1
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,1
6879,1
6880,1
6881,0
6882,1
6883,0
6884,0
6885,1
6886,1
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,1
6894,0
6895,0
6896,1
6897,0
6898,0
6899,1
6900,0
6901,1
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,1
6909,1
6910,1
6911,1
6912,0
6913,0
6914,0
6915,0
6916,1
6917,1
6918,1
6919,0
6920,1
6921,0
6922,0
6923,0
6924,0
6925,0
6926,0
6927,1
6928,1
6929,0
6930,1
6931,0
6932,0
6933,0
6934,1
6935,0
6936,1
6937,1
6938,1
6939,0
6940,1
6941,0
6942,1
6943,0
6944,0
6945,0
6946,1
6947,0
6948,0
6949,0
6950,1
6951,0
6952,1
6953,0
6954,1
6955,0
6956,1
6957,0
6958,1
6959,0
6960,1
6961,1
6962,1
6963,0
6964,1
6965,0
6966,0
6967,0
6968,1
6969,1
6970,1
6971,0
6972,1
6973,1
6974,0
6975,1
6976,1
6977,1
6978,0
6979,1
6980,1
6981,1
6982,0
6983,0
6984,0
6985,1
6986,1
6987,1
6988,1
6989,0
6990,1
6991,1
6992,0
6993,0
6994,1
6995,0
6996,1
6997,1
6998,1
6999,0
7000,0
7001,1
7002,0
7003,0
7004,0
7005,1
7006,1
7007,1
7008,0
7009,1
7010,1
7011,0
7012,0
7013,1
7014,0
7015,0
7016,0
7017,1
7018,0
7019,1
7020,1
7021,1
7022,1
7023,1
7024,1
7025,0
7026,0
7027,0
7028,0
7029,1
7030,0
7031,0
7032,0
7033,1
7034,0
7035,1
7036,1
7037,1
7038,0
7039,0
7040,1
7041,0
7042,0
7043,0
7044,1
7045,1
7046,1
7047,1
7048,0
7049,1
7050,1
7051,0
7052,1
7053,0
7054,1
7055,1
7056,1
7057,0
7058,0
7059,1
7060,1
7061,1
7062,0
7063,1
7064,1
7065,1
7066,1
7067,1
7068,0
7069,0
7070,1
7071,0
7072,1
7073,1
7074,0
7075,1
7076,1
7077,1
7078,0
7079,0
7080,1
7081,1
7082,1
7083,1
7084,1
7085,0
7086,1
7087,1
7088,0
7089,0
7090,0
7091,1
7092,1
7093,0
7094,0
7095,1
7096,1
7097,1
7098,0
7099,1
7100,0
7101,1
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,1
7109,1
7110,1
7111,1
7112,1
7113,1
7114,1
7115,1
7116,1
7117,1
7118,0
7119,1
7120,0
7121,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,1
7129,1
7130,1
7131,1
7132,0
7133,0
7134,0
7135,0
7136,0
7137,1
7138,1
7139,0
7140,0
7141,1
7142,1
7143,1
7144,1
7145,0
7146,1
7147,1
7148,0
7149,0
7150,1
7151,0
7152,1
7153,0
7154,1
7155,1
7156,1
7157,0
7158,1
7159,0
7160,1
7161,1
7162,0
7163,1
7164,0
7165,0
7166,0
7167,0
7168,1
7169,0
7170,1
7171,0
7172,0
7173,1
7174,1
7175,0
7176,0
7177,0
7178,0
7179,1
7180,1
7181,0
7182,1
7183,1
7184,0
7185,0
7186,1
7187,0
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,1
7204,1
7205,0
7206,0
7207,0
7208,0
7209,0
7210,1
7211,1
7212,0
7213,1
7214,1
7215,1
7216,1
7217,1
7218,1
7219,0
7220,1
7221,1
7222,0
7223,1
7224,1
7225,0
7226,0
7227,0
7228,0
7229,0
7230,1
7231,0
7232,1
7233,1
7234,1
7235,0
7236,1
7237,0
7238,1
7239,0
7240,0
7241,1
7242,1
7243,0
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,0
7252,1
7253,1
7254,1
7255,0
7256,0
7257,0
7258,1
7259,1
7260,1
7261,1
7262,0
7263,1
7264,0
7265,0
7266,0
7267,1
7268,0
7269,1
7270,0
7271,0
7272,1
7273,1
7274,0
7275,0
7276,1
7277,0
7278,0
7279,1
7280,0
7281,0
7282,1
7283,1
7284,0
7285,1
7286,1
7287,1
7288,0
7289,1
7290,0
7291,1
7292,0
7293,0
7294,0
7295,0
7296,0
7297,1
7298,1
7299,0
7300,0
7301,0
7302,1
7303,1
7304,1
7305,1
7306,1
7307,1
7308,0
7309,0
7310,1
7311,0
7312,1
7313,0
7314,1
7315,1
7316,1
7317,1
7318,1
7319,1
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,1
7329,1
7330,0
7331,1
7332,0
7333,1
7334,1
7335,0
7336,0
7337,1
7338,0
7339,0
7340,0
7341,1
7342,0
7343,1
7344,0
7345,0
7346,0
7347,1
7348,1
7349,1
7350,1
7351,0
7352,1
7353,0
7354,1
7355,0
7356,1
7357,0
7358,1
7359,0
7360,0
7361,1
7362,0
7363,0
7364,1
7365,1
7366,1
7367,1
7368,0
7369,0
7370,1
7371,0
7372,0
7373,1
7374,1
7375,0
7376,1
7377,1
7378,0
7379,1
7380,0
7381,1
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,1
7391,1
7392,0
7393,1
7394,1
7395,0
7396,1
7397,0
7398,0
7399,0
7400,1
7401,1
7402,1
7403,1
7404,0
7405,1
7406,0
7407,0
7408,1
7409,0
7410,0
7411,1
7412,1
7413,1
7414,1
7415,1
7416,1
7417,1
7418,1
7419,0
7420,1
7421,1
7422,1
7423,1
7424,0
7425,1
7426,1
7427,0
7428,1
7429,0
7430,1
7431,0
7432,1
7433,1
7434,0
7435,0
7436,1
7437,0
7438,0
7439,1
7440,1
7441,0
7442,0
7443,0
7444,0
7445,1
7446,1
7447,1
7448,1
7449,0
7450,1
7451,0
7452,1
7453,1
7454,0
7455,1
7456,1
7457,0
7458,1
7459,1
7460,1
7461,0
7462,1
7463,1
7464,0
7465,0
7466,0
7467,1
7468,0
7469,0
7470,0
7471,1
7472,0
7473,1
7474,0
7475,1
7476,0
7477,1
7478,0
7479,1
7480,0
7481,1
7482,0
7483,0
7484,1
7485,0
7486,0
7487,1
7488,1
7489,0
7490,1
7491,1
7492,1
7493,1
7494,0
7495,1
7496,0
7497,0
7498,1
7499,0
7500,1
7501,0
7502,1
7503,0
7504,0
7505,0
7506,0
7507,1
7508,0
7509,0
7510,1
7511,0
7512,0
7513,0
7514,1
7515,0
7516,0
7517,0
7518,1
7519,0
7520,0
7521,0
7522,1
7523,1
7524,0
7525,0
7526,0
7527,0
7528,0
7529,0
7530,1
7531,1
7532,1
7533,0
7534,1
7535,1
7536,0
7537,1
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,1
7545,0
7546,1
7547,1
7548,0
7549,0
7550,1
7551,0
7552,0
7553,1
7554,1
7555,0
7556,0
7557,0
7558,1
7559,1
7560,0
7561,0
7562,1
7563,1
7564,1
7565,1
7566,1
7567,0
7568,0
7569,0
7570,0
7571,1
7572,0
7573,0
7574,1
7575,1
7576,1
7577,0
7578,0
7579,1
7580,0
7581,1
7582,0
7583,0
7584,0
7585,0
7586,0
7587,1
7588,0
7589,0
7590,1
7591,0
7592,1
7593,0
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,0
7602,0
7603,0
7604,0
7605,0
7606,1
7607,1
7608,1
7609,0
7610,0
7611,0
7612,0
7613,0
7614,1
7615,0
7616,1
7617,1
7618,1
7619,1
7620,0
7621,0
7622,0
7623,1
7624,1
7625,0
7626,0
7627,1
7628,1
7629,0
7630,0
7631,0
7632,1
7633,0
7634,1
7635,1
7636,1
7637,0
7638,0
7639,0
7640,0
7641,1
7642,0
7643,0
7644,0
7645,0
7646,0
7647,0
7648,1
7649,0
7650,1
7651,0
7652,1
7653,1
7654,0
7655,0
7656,0
7657,1
7658,1
7659,0
7660,1
7661,0
7662,1
7663,0
7664,1
7665,1
7666,1
7667,1
7668,0
7669,0
7670,1
7671,1
7672,0
7673,1
7674,1
7675,1
7676,1
7677,1
7678,1
7679,0
7680,1
7681,0
7682,1
7683,0
7684,1
7685,1
7686,1
7687,1
7688,0
7689,0
7690,1
7691,0
7692,1
7693,0
7694,0
7695,1
7696,0
7697,1
7698,1
7699,0
7700,1
7701,0
7702,0
7703,0
7704,1
7705,1
7706,0
7707,1
7708,0
7709,1
7710,0
7711,1
7712,1
7713,1
7714,0
7715,0
7716,1
7717,1
7718,1
7719,1
7720,0
7721,0
7722,1
7723,1
7724,0
7725,1
7726,1
7727,0
7728,0
7729,1
7730,1
7731,1
7732,0
7733,1
7734,0
7735,0
7736,1
7737,1
7738,1
7739,1
7740,0
7741,0
7742,0
7743,0
7744,0
7745,0
7746,1
7747,0
7748,1
7749,1
7750,0
7751,0
7752,1
7753,1
7754,1
7755,1
7756,0
7757,1
7758,0
7759,0
7760,0
7761,1
7762,0
7763,0
7764,1
7765,0
7766,0
7767,1
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,1
7775,1
7776,1
7777,0
7778,0
7779,0
7780,1
7781,0
7782,1
7783,1
7784,0
7785,1
7786,1
7787,0
7788,1
7789,0
7790,1
7791,0
7792,1
7793,1
7794,1
7795,1
7796,0
7797,0
7798,1
7799,0
7800,0
7801,0
7802,1
7803,1
7804,1
7805,1
7806,0
7807,0
7808,0
7809,1
7810,0
7811,0
7812,1
7813,1
7814,0
7815,1
7816,1
7817,1
7818,0
7819,1
7820,0
7821,0
7822,1
7823,0
7824,1
7825,0
7826,0
7827,1
7828,0
7829,1
7830,1
7831,0
7832,0
7833,0
7834,0
7835,1
7836,0
7837,1
7838,1
7839,1
7840,0
7841,0
7842,1
7843,1
7844,0
7845,1
7846,0
7847,1
7848,0
7849,0
7850,0
7851,1
7852,0
7853,0
7854,0
7855,0
7856,0
7857,1
7858,1
7859,1
7860,1
7861,0
7862,1
7863,0
7864,1
7865,0
7866,0
7867,1
7868,1
7869,1
7870,0
7871,1
7872,0
7873,0
7874,0
7875,1
7876,0
7877,1
7878,1
7879,0
7880,0
7881,1
7882,0
7883,1
7884,1
7885,1
7886,0
7887,1
7888,0
7889,0
7890,1
7891,1
7892,0
7893,1
7894,0
7895,1
7896,0
7897,0
7898,0
7899,0
7900,0
7901,1
7902,0
7903,1
7904,1
7905,0
7906,0
7907,1
7908,1
7909,0
7910,1
7911,0
7912,1
7913,1
7914,1
7915,1
7916,0
7917,1
7918,1
7919,0
7920,1
7921,0
7922,0
7923,0
7924,1
7925,0
7926,1
7927,1
7928,1
7929,1
7930,1
7931,0
7932,1
7933,0
7934,0
7935,0
7936,0
7937,1
7938,0
7939,1
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,1
7947,0
7948,1
7949,0
7950,0
7951,0
7952,0
7953,1
7954,1
7955,0
7956,1
7957,1
7958,0
7959,0
7960,0
7961,0
7962,1
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,1
7973,1
7974,0
7975,1
7976,0
7977,0
7978,1
7979,0
7980,1
7981,1
7982,1
7983,0
7984,0
7985,0
7986,1
7987,0
7988,1
7989,0
7990,0
7991,0
7992,1
7993,0
7994,0
7995,1
7996,1
7997,1
7998,0
7999,1
8000,1
8001,0
8002,0
8003,0
8004,0
8005,1
8006,0
8007,1
8008,1
8009,1
8010,0
8011,0
8012,1
8013,1
8014,1
8015,0
8016,0
8017,0
8018,0
8019,0
8020,1
8021,0
8022,0
8023,1
8024,1
8025,0
8026,1
8027,1
8028,1
8029,0
8030,1
8031,1
8032,0
8033,0
8034,1
8035,1
8036,1
8037,1
8038,0
8039,1
8040,1
8041,1
8042,1
8043,1
8044,1
8045,1
8046,1
8047,0
8048,1
8049,0
8050,1
8051,1
8052,1
8053,0
8054,1
8055,1
8056,1
8057,0
8058,1
8059,0
8060,0
8061,0
8062,0
8063,0
8064,1
8065,1
8066,1
8067,0
8068,0
8069,1
8070,1
8071,0
8072,1
8073,1
8074,0
8075,0
8076,1
8077,0
8078,1
8079,0
8080,0
8081,0
8082,1
8083,1
8084,1
8085,1
8086,0
8087,1
8088,0
8089,0
8090,0
8091,1
8092,0
8093,1
8094,1
8095,1
8096,1
8097,1
8098,0
8099,1
8100,1
8101,0
8102,1
8103,1
8104,0
8105,0
8106,1
8107,0
8108,0
8109,1
8110,1
8111,1
8112,1
8113,0
8114,0
8115,1
8116,1
8117,0
8118,0
8119,0
8120,0
8121,0
8122,0
8123,1
8124,0
8125,1
8126,1
8127,0
8128,0
8129,1
8130,1
8131,0
8132,0
8133,0
8134,1
8135,1
8136,0
8137,0
8138,1
8139,1
8140,1
8141,1
8142,0
8143,1
8144,1
8145,1
8146,0
8147,1
8148,0
8149,1
8150,0
8151,0
8152,0
8153,1
8154,0
8155,1
8156,0
8157,1
8158,1
8159,0
8160,1
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,1
8171,0
8172,1
8173,1
8174,1
8175,1
8176,1
8177,0
8178,0
8179,1
8180,1
8181,1
8182,1
8183,1
8184,1
8185,1
8186,0
8187,1
8188,1
8189,0
8190,0
8191,1
8192,1
8193,1
8194,0
8195,1
8196,1
8197,0
8198,0
8199,1
8200,1
8201,0
8202,0
8203,1
8204,0
8205,1
8206,1
8207,1
8208,0
8209,0
8210,0
8211,0
8212,0
8213,1
8214,0
8215,1
8216,1
8217,1
8218,0
8219,0
8220,1
8221,0
8222,1
8223,1
8224,1
8225,0
8226,1
8227,0
8228,1
8229,1
8230,0
8231,1
8232,0
8233,0
8234,1
8235,1
8236,1
8237,0
8238,0
8239,1
8240,0
8241,0
8242,1
8243,1
8244,1
8245,1
8246,0
8247,1
8248,1
8249,1
8250,1
8251,0
8252,1
8253,0
8254,1
8255,0
8256,0
8257,0
8258,0
8259,0
8260,1
8261,1
8262,0
8263,0
8264,0
8265,1
8266,1
8267,1
8268,0
8269,1
8270,0
8271,1
8272,0
8273,1
8274,1
8275,1
8276,1
8277,1
8278,0
8279,0
8280,0
8281,1
8282,1
8283,0
8284,0
8285,1
8286,0
8287,0
8288,0
8289,0
8290,1
8291,1
8292,1
8293,0
8294,1
8295,0
8296,0
8297,0
8298,0
8299,1
8300,1
8301,1
8302,0
8303,1
8304,0
8305,1
8306,1
8307,0
8308,0
8309,1
8310,0
8311,1
8312,1
8313,0
8314,1
8315,0
8316,0
8317,1
8318,0
8319,1
8320,1
8321,1
8322,0
8323,1
8324,0
8325,1
8326,0
8327,1
8328,0
8329,1
8330,0
8331,1
8332,0
8333,0
8334,0
8335,0
8336,1
8337,1
8338,1
8339,1
8340,0
8341,0
8342,0
8343,0
8344,0
8345,0
8346,0
8347,1
8348,0
8349,1
8350,0
8351,0
8352,1
8353,1
8354,1
8355,1
8356,1
8357,1
8358,1
8359,1
8360,1
8361,0
8362,1
8363,0
8364,0
8365,1
8366,1
8367,1
8368,0
8369,0
8370,0
8371,1
8372,0
8373,0
8374,0
8375,0
8376,0
8377,1
8378,0
8379,0
8380,1
8381,1
8382,1
8383,1
8384,1
8385,0
8386,1
8387,0
8388,1
8389,1
8390,1
8391,1
8392,1
8393,1
8394,1
8395,1
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,1
8403,0
8404,1
8405,1
8406,1
8407,0
8408,1
8409,0
8410,0
8411,1
8412,1
8413,1
8414,1
8415,1
8416,0
8417,0
8418,0
8419,0
8420,1
8421,0
8422,0
8423,0
8424,1
8425,1
8426,0
8427,1
8428,1
8429,0
8430,0
8431,0
8432,0
8433,1
8434,1
8435,0
8436,0
8437,1
8438,0
8439,1
8440,0
8441,1
8442,0
8443,0
8444,1
8445,0
8446,0
8447,0
8448,1
8449,1
8450,1
8451,1
8452,0
8453,0
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,1
8463,0
8464,0
8465,0
8466,0
8467,1
8468,1
8469,1
8470,1
8471,1
8472,0
8473,1
8474,0
8475,0
8476,1
8477,0
8478,0
8479,1
8480,1
8481,1
8482,0
8483,1
8484,0
8485,0
8486,1
8487,1
8488,1
8489,1
8490,1
8491,0
8492,1
8493,1
8494,1
8495,1
8496,1
8497,1
8498,0
8499,0
8500,0
8501,0
8502,1
8503,0
8504,1
8505,1
8506,1
8507,1
8508,0
8509,0
8510,1
8511,0
8512,0
8513,1
8514,1
8515,0
8516,0
8517,1
8518,1
8519,0
8520,1
8521,0
8522,0
8523,1
8524,0
8525,0
8526,0
8527,1
8528,0
8529,0
8530,0
8531,0
8532,1
8533,1
8534,0
8535,0
8536,1
8537,1
8538,0
8539,1
8540,0
8541,1
8542,0
8543,1
8544,1
8545,0
8546,0
8547,1
8548,0
8549,1
8550,0
8551,0
8552,1
8553,0
8554,0
8555,0
8556,1
8557,1
8558,1
8559,1
8560,1
8561,1
8562,1
8563,1
8564,1
8565,1
8566,1
8567,0
8568,1
8569,0
8570,1
8571,0
8572,1
8573,1
8574,0
8575,0
8576,0
8577,1
8578,1
8579,1
8580,0
8581,1
8582,0
8583,0
8584,0
8585,0
8586,0
8587,1
8588,1
8589,0
8590,1
8591,0
8592,1
8593,0
8594,1
8595,1
8596,0
8597,0
8598,1
8599,1
8600,1
8601,1
8602,0
8603,0
8604,1
8605,0
8606,1
8607,0
8608,1
8609,0
8610,1
8611,0
8612,0
8613,1
8614,0
8615,1
8616,1
8617,1
8618,0
8619,1
8620,0
8621,0
8622,0
8623,0
8624,1
8625,0
8626,0
8627,1
8628,0
8629,1
8630,0
8631,0
8632,1
8633,1
8634,0
8635,0
8636,0
8637,1
8638,1
8639,0
8640,1
8641,1
8642,1
8643,1
8644,0
8645,1
8646,1
8647,1
8648,0
8649,1
8650,0
8651,1
8652,1
8653,0
8654,1
8655,1
8656,1
8657,1
8658,0
8659,0
8660,1
8661,1
8662,0
8663,1
8664,0
8665,1
8666,0
8667,1
8668,0
8669,0
8670,0
8671,0
8672,0
8673,1
8674,0
8675,1
8676,1
8677,1
8678,1
8679,0
8680,0
8681,0
8682,1
8683,0
8684,1
8685,1
8686,1
8687,0
8688,1
8689,1
8690,0
8691,1
8692,1
8693,0
8694,0
8695,1
8696,1
8697,1
8698,1
8699,1
8700,1
8701,0
8702,1
8703,1
8704,1
8705,1
8706,0
8707,0
8708,1
8709,0
8710,1
8711,1
8712,1
8713,1
8714,0
8715,1
8716,1
8717,1
8718,0
8719,0
8720,0
8721,0
8722,0
8723,1
8724,1
8725,0
8726,0
8727,0
8728,1
8729,0
8730,1
8731,0
8732,1
8733,0
8734,1
8735,0
8736,0
8737,0
8738,0
8739,1
8740,1
8741,0
8742,0
8743,0
8744,0
8745,1
8746,1
8747,0
8748,1
8749,0
8750,0
8751,0
8752,1
8753,0
8754,0
8755,1
8756,1
8757,1
8758,1
8759,0
8760,0
8761,0
8762,1
8763,1
8764,0
8765,1
8766,1
8767,1
8768,0
8769,1
8770,0
8771,0
8772,0
8773,0
8774,1
8775,1
8776,1
8777,1
8778,1
8779,0
8780,0
8781,0
8782,0
8783,0
8784,1
8785,1
8786,0
8787,1
8788,0
8789,1
8790,0
8791,0
8792,1
8793,1
8794,0
8795,1
8796,0
8797,1
8798,0
8799,0
8800,1
8801,0
8802,0
8803,0
8804,1
8805,0
8806,0
8807,1
8808,0
8809,0
8810,1
8811,1
8812,1
8813,1
8814,0
8815,0
8816,0
8817,0
8818,1
8819,0
8820,0
8821,0
8822,1
8823,1
8824,1
8825,0
8826,0
8827,1
8828,0
8829,0
8830,0
8831,1
8832,0
8833,1
8834,1
8835,0
8836,0
8837,1
8838,0
8839,1
8840,1
8841,0
8842,0
8843,0
8844,1
8845,1
8846,0
8847,1
8848,1
8849,0
8850,1
8851,0
8852,1
8853,0
8854,0
8855,1
8856,0
8857,0
8858,0
8859,0
8860,1
8861,0
8862,0
8863,0
8864,1
8865,0
8866,0
8867,1
8868,0
8869,1
8870,1
8871,1
8872,0
8873,1
8874,0
8875,1
8876,0
8877,0
8878,0
8879,0
8880,0
8881,0
8882,0
8883,1
8884,0
8885,1
8886,0
8887,1
8888,0
8889,1
8890,1
8891,1
8892,1
8893,0
8894,1
8895,1
8896,1
8897,1
8898,1
8899,1
8900,0
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,1
8908,1
8909,0
8910,0
8911,0
8912,1
8913,1
8914,0
8915,1
8916,0
8917,0
8918,1
8919,1
8920,0
8921,1
8922,0
8923,0
8924,1
8925,0
8926,0
8927,0
8928,0
8929,1
8930,0
8931,1
8932,1
8933,0
8934,1
8935,0
8936,0
8937,0
8938,0
8939,0
8940,0
8941,1
8942,1
8943,1
8944,1
8945,1
8946,0
8947,1
8948,1
8949,1
8950,0
8951,0
8952,0
8953,0
8954,0
8955,0
8956,0
8957,0
8958,1
8959,0
8960,0
8961,0
8962,0
8963,1
8964,0
8965,1
8966,0
8967,1
8968,1
8969,0
8970,1
8971,1
8972,0
8973,1
8974,1
8975,1
8976,0
8977,1
8978,1
8979,1
8980,0
8981,0
8982,1
8983,1
8984,1
8985,1
8986,1
8987,1
8988,1
8989,1
8990,1
8991,1
8992,0
8993,1
8994,0
8995,0
8996,1
8997,1
8998,1
8999,1
9000,0
9001,1
9002,0
9003,0
9004,0
9005,1
9006,0
9007,1
9008,0
9009,0
9010,0
9011,0
9012,1
9013,0
9014,1
9015,0
9016,1
9017,1
9018,1
9019,0
9020,0
9021,1
9022,1
9023,0
9024,1
9025,0
9026,0
9027,1
9028,0
9029,1
9030,0
9031,1
9032,1
9033,0
9034,1
9035,1
9036,1
9037,1
9038,0
9039,1
9040,1
9041,1
9042,1
9043,0
9044,0
9045,0
9046,0
9047,1
9048,1
9049,0
9050,0
9051,0
9052,1
9053,1
9054,1
9055,1
9056,0
9057,0
9058,1
9059,0
9060,0
9061,1
9062,0
9063,1
9064,0
9065,1
9066,0
9067,0
9068,0
9069,0
9070,0
9071,1
9072,1
9073,0
9074,0
9075,1
9076,1
9077,1
9078,1
9079,1
9080,1
9081,1
9082,0
9083,0
9084,1
9085,0
9086,1
9087,1
9088,1
9089,1
9090,0
9091,0
9092,0
9093,0
9094,1
9095,1
9096,1
9097,0
9098,1
9099,0
9100,0
9101,1
9102,1
9103,0
9104,1
9105,1
9106,1
9107,0
9108,0
9109,1
9110,1
9111,0
9112,1
9113,0
9114,1
9115,1
9116,1
9117,1
9118,0
9119,1
9120,0
9121,0
9122,1
9123,0
9124,1
9125,0
9126,1
9127,1
9128,0
9129,1
9130,0
9131,0
9132,0
9133,0
9134,0
9135,1
9136,0
9137,1
9138,0
9139,1
9140,0
9141,1
9142,1
9143,0
9144,0
9145,0
9146,0
9147,0
9148,0
9149,0
9150,0
9151,1
9152,0
9153,0
9154,1
9155,0
9156,1
9157,0
9158,1
9159,1
9160,0
9161,1
9162,1
9163,0
9164,0
9165,0
9166,1
9167,1
9168,0
9169,1
9170,0
9171,1
9172,0
9173,1
9174,0
9175,1
9176,1
9177,1
9178,0
9179,0
9180,1
9181,0
9182,1
9183,0
9184,1
9185,0
9186,1
9187,0
9188,1
9189,1
9190,0
9191,0
9192,1
9193,0
9194,0
9195,1
9196,0
9197,0
9198,0
9199,1
9200,1
9201,0
9202,0
9203,1
9204,1
9205,1
9206,0
9207,0
9208,1
9209,1
9210,0
9211,1
9212,1
9213,1
9214,1
9215,0
9216,0
9217,1
9218,0
9219,0
9220,0
9221,1
9222,0
9223,1
9224,0
9225,0
9226,0
9227,0
9228,0
9229,0
9230,0
9231,1
9232,0
9233,0
9234,0
9235,0
9236,1
9237,0
9238,0
9239,1
9240,1
9241,0
9242,0
9243,1
9244,1
9245,0
9246,0
9247,0
9248,0
9249,1
9250,0
9251,1
9252,1
9253,0
9254,1
9255,0
9256,0
9257,0
9258,1
9259,1
9260,0
9261,0
9262,0
9263,0
9264,1
9265,0
9266,0
9267,1
9268,0
9269,0
9270,0
9271,0
9272,0
9273,1
9274,0
9275,0
9276,1
9277,1
9278,1
9279,1
9280,0
9281,1
9282,0
9283,0
9284,0
9285,0
9286,0
9287,0
9288,0
9289,1
9290,1
9291,1
9292,0
9293,1
9294,0
9295,0
9296,1
9297,0
9298,1
9299,1
9300,1
9301,1
9302,0
9303,0
9304,1
9305,0
9306,1
9307,1
9308,0
9309,1
9310,0
9311,0
9312,1
9313,1
9314,1
9315,1
9316,1
9317,1
9318,0
9319,0
9320,0
9321,0
9322,0
9323,0
9324,1
9325,0
9326,0
9327,0
9328,0
9329,1
9330,1
9331,1
9332,0
9333,0
9334,1
9335,0
9336,0
9337,1
9338,0
9339,0
9340,1
9341,1
9342,1
9343,1
9344,0
9345,0
9346,1
9347,0
9348,0
9349,0
9350,0
9351,1
9352,0
9353,0
9354,0
9355,1
9356,1
9357,1
9358,0
9359,0
9360,1
9361,1
9362,0
9363,0
9364,1
9365,0
9366,1
9367,0
9368,1
9369,0
9370,1
9371,1
9372,0
9373,0
9374,0
9375,1
9376,1
9377,1
9378,0
9379,0
9380,1
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,1
9388,1
9389,1
9390,1
9391,0
9392,0
9393,1
9394,1
9395,0
9396,0
9397,0
9398,1
9399,1
9400,1
9401,0
9402,1
9403,1
9404,1
9405,1
9406,1
9407,1
9408,0
9409,1
9410,0
9411,1
9412,0
9413,1
9414,1
9415,0
9416,0
9417,1
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,1
9425,0
9426,1
9427,1
9428,0
9429,0
9430,1
9431,1
9432,1
9433,0
9434,0
9435,0
9436,0
9437,1
9438,0
9439,1
9440,0
9441,1
9442,0
9443,0
9444,1
9445,1
9446,0
9447,0
9448,0
9449,1
9450,1
9451,1
9452,0
9453,0
9454,0
9455,1
9456,1
9457,1
9458,1
9459,0
9460,0
9461,1
9462,0
9463,0
9464,0
9465,1
9466,0
9467,1
9468,0
9469,0
9470,0
9471,0
9472,0
9473,0
9474,0
9475,0
9476,0
9477,1
9478,0
9479,0
9480,1
9481,1
9482,0
9483,0
9484,1
9485,1
9486,1
9487,0
9488,0
9489,0
9490,0
9491,0
9492,1
9493,1
9494,1
9495,1
9496,1
9497,1
9498,1
9499,1
9500,0
9501,1
9502,0
9503,1
9504,1
9505,0
9506,0
9507,0
9508,1
9509,0
9510,1
9511,0
9512,1
9513,0
9514,1
9515,0
9516,1
9517,0
9518,0
9519,1
9520,1
9521,1
9522,0
9523,0
9524,0
9525,1
9526,1
9527,1
9528,0
9529,1
9530,1
9531,0
9532,0
9533,1
9534,0
9535,1
9536,0
9537,1
9538,1
9539,1
9540,1
9541,0
9542,1
9543,0
9544,1
9545,1
9546,1
9547,0
9548,1
9549,1
9550,1
9551,1
9552,1
9553,0
9554,1
9555,0
9556,1
9557,1
9558,1
9559,0
9560,1
9561,1
9562,0
9563,1
9564,0
9565,0
9566,1
9567,1
9568,0
9569,1
9570,0
9571,1
9572,1
9573,0
9574,0
9575,0
9576,1
9577,1
9578,1
9579,1
9580,0
9581,1
9582,1
9583,1
9584,1
9585,0
9586,0
9587,0
9588,0
9589,1
9590,0
9591,0
9592,1
9593,1
9594,1
9595,0
9596,0
9597,1
9598,1
9599,0
9600,1
9601,0
9602,1
9603,1
9604,1
9605,0
9606,1
9607,1
9608,0
9609,1
9610,0
9611,1
9612,0
9613,0
9614,0
9615,1
9616,0
9617,1
9618,0
9619,1
9620,0
9621,0
9622,1
9623,0
9624,0
9625,1
9626,0
9627,0
9628,1
9629,1
9630,0
9631,1
9632,0
9633,0
9634,1
9635,1
9636,0
9637,1
9638,0
9639,0
9640,0
9641,0
9642,1
9643,0
9644,1
9645,1
9646,0
9647,1
9648,1
9649,1
9650,1
9651,0
9652,0
9653,0
9654,0
9655,1
9656,1
9657,1
9658,1
9659,0
9660,1
